date,season,home_team,away_team,ESPN_home_wp,ESPN_away_wp,538_home_wp,538_away_wp,model_home_wp,model_away_wp,Outcome,ModelPredOutcome,Accurate?
2021-05-23,2021,PHI,WAS,0.236,0.764,0.840983037955516,0.159016962044484,0.5384915189777579,0.461508481022242,PHI,PHI,True
2021-05-23,2021,PHO,LAL,0.516,0.484,0.53751856986912,0.46248143013087994,0.52675928493456,0.47324071506543997,PHO,PHO,True
2021-05-23,2021,NYK,ATL,0.465,0.535,0.475309976152563,0.524690023847437,0.47015498807628153,0.5298450119237186,ATL,ATL,True
2021-05-24,2021,MIL,MIA,0.432,0.568,0.714842901192611,0.28515709880738904,0.5734214505963054,0.4265785494036945,MIL,MIL,True
2021-05-25,2021,BRK,BOS,0.319,0.681,0.755567257078948,0.244432742921052,0.537283628539474,0.462716371460526,BRK,BRK,True
2021-05-26,2021,PHI,WAS,0.241,0.759,0.841008102416778,0.15899189758322196,0.541004051208389,0.458995948791611,PHI,PHI,True
2021-05-26,2021,NYK,ATL,0.496,0.504,0.446533599921254,0.5534664000787459,0.47126679996062704,0.528733200039373,NYK,ATL,False
2021-05-27,2021,MIA,MIL,0.456,0.544,0.468294881568017,0.531705118431983,0.4621474407840085,0.5378525592159915,MIL,MIL,True
2021-05-28,2021,ATL,NYK,0.395,0.605,0.739416247942404,0.260583752057596,0.567208123971202,0.432791876028798,ATL,ATL,True
2021-05-29,2021,MIA,MIL,0.46,0.54,0.473978456022392,0.5260215439776079,0.466989228011196,0.533010771988804,MIL,MIL,True
2021-05-29,2021,POR,DEN,0.459,0.541,0.605228736475075,0.394771263524925,0.5321143682375375,0.4678856317624625,POR,POR,True
2021-05-29,2021,WAS,PHI,0.687,0.313,0.321142489637003,0.678857510362997,0.5040712448185015,0.4959287551814985,PHI,WAS,False
2021-05-30,2021,ATL,NYK,0.428,0.572,0.741412359168272,0.258587640831728,0.584706179584136,0.415293820415864,ATL,ATL,True
2021-05-30,2021,LAL,PHO,0.36,0.64,0.674403165600673,0.32559683439932696,0.5172015828003365,0.4827984171996635,PHO,LAL,False
2021-05-30,2021,BOS,BRK,0.588,0.412,0.325423758172757,0.674576241827243,0.45671187908637845,0.5432881209136214,BRK,BRK,True
2021-05-31,2021,WAS,PHI,0.673,0.327,0.305158037419435,0.6948419625805651,0.4890790187097175,0.5109209812902825,WAS,PHI,False
2022-05-01,2022,BOS,MIL,0.304,0.696,0.735167334918087,0.26483266508191305,0.5195836674590435,0.4804163325409565,MIL,BOS,False
2022-05-01,2022,MEM,GSW,0.292,0.708,0.622035586814595,0.37796441318540497,0.45701779340729753,0.5429822065927025,GSW,GSW,True
2022-05-02,2022,MIA,PHI,0.278,0.722,0.62680974299402,0.37319025700597996,0.45240487149701003,0.54759512850299,MIA,PHI,False
2022-05-03,2022,BOS,MIL,0.32,0.68,0.689995709713392,0.31000429028660803,0.504997854856696,0.49500214514330404,BOS,BOS,True
2022-05-04,2022,MIA,PHI,0.202,0.798,0.655546292750727,0.34445370724927304,0.42877314637536346,0.5712268536246365,MIA,PHI,False
2022-05-06,2022,PHI,MIA,0.42,0.58,0.607530757168464,0.39246924283153595,0.513765378584232,0.48623462141576795,PHI,PHI,True
2022-05-07,2022,MIL,BOS,0.522,0.478,0.543828879655485,0.456171120344515,0.5329144398277426,0.4670855601722575,MIL,MIL,True
2022-05-08,2022,DAL,PHO,0.412,0.588,0.509916887673924,0.49008311232607604,0.46095844383696194,0.539041556163038,DAL,PHO,False
2022-05-09,2022,MIL,BOS,0.582,0.418,0.589989028028852,0.410010971971148,0.585994514014426,0.41400548598557396,BOS,MIL,False
2022-05-10,2022,MIA,PHI,0.36,0.64,0.522144000762814,0.477855999237186,0.441072000381407,0.558927999618593,MIA,PHI,False
2022-05-11,2022,BOS,MIL,0.183,0.817,0.701089071059188,0.29891092894081195,0.442044535529594,0.5579554644704059,MIL,MIL,True
2022-05-12,2022,PHI,MIA,0.608,0.392,0.695503874543912,0.30449612545608795,0.651751937271956,0.348248062728044,MIA,PHI,False
2022-05-13,2022,MIL,BOS,0.541,0.459,0.582894555613124,0.417105444386876,0.561947277806562,0.43805272219343805,BOS,MIL,False
2022-05-15,2022,BOS,MIL,0.242,0.758,0.732742252622839,0.267257747377161,0.4873711263114195,0.5126288736885805,BOS,MIL,False
2021-06-01,2021,BRK,BOS,0.338,0.662,0.836511083325383,0.16348891667461696,0.5872555416626916,0.4127444583373085,BRK,BRK,True
2021-06-02,2021,PHI,WAS,0.301,0.699,0.773575747998989,0.22642425200101102,0.5372878739994945,0.4627121260005055,PHI,PHI,True
2021-06-02,2021,NYK,ATL,0.521,0.479,0.434437463756008,0.565562536243992,0.477718731878004,0.5222812681219959,ATL,ATL,True
2021-06-05,2021,BRK,MIL,0.181,0.819,0.666562044321406,0.333437955678594,0.423781022160703,0.576218977839297,BRK,MIL,False
2021-06-06,2021,PHI,ATL,0.286,0.714,0.639706933138585,0.36029306686141505,0.4628534665692925,0.5371465334307075,ATL,ATL,True
2021-06-06,2021,LAC,DAL,0.406,0.594,0.768512760221233,0.23148723977876695,0.5872563801106165,0.41274361988938346,LAC,LAC,True
2021-06-07,2021,BRK,MIL,0.497,0.503,0.520314423920385,0.47968557607961504,0.5086572119601924,0.4913427880398075,BRK,BRK,True
2021-06-08,2021,PHI,ATL,0.269,0.731,0.630112782633081,0.369887217366919,0.4495563913165405,0.5504436086834594,PHI,ATL,False
2021-06-10,2021,MIL,BRK,0.437,0.563,0.665595021388919,0.334404978611081,0.5512975106944595,0.44870248930554046,MIL,MIL,True
2021-06-11,2021,ATL,PHI,0.611,0.389,0.545673347541495,0.454326652458505,0.5783366737707475,0.4216633262292525,PHI,ATL,False
2021-06-13,2021,MIL,BRK,0.451,0.549,0.664683615575432,0.335316384424568,0.557841807787716,0.44215819221228403,MIL,MIL,True
2021-06-14,2021,ATL,PHI,0.609,0.391,0.514129495109964,0.485870504890036,0.561564747554982,0.438435252445018,ATL,ATL,True
2021-06-16,2021,PHI,ATL,0.289,0.711,0.69353026089715,0.30646973910285,0.491265130448575,0.508734869551425,ATL,ATL,True
2021-06-18,2021,ATL,PHI,0.613,0.387,0.50461402591986,0.49538597408013996,0.5588070129599301,0.44119298704007,PHI,ATL,False
2021-06-20,2021,PHO,LAC,0.48,0.52,0.688692779393049,0.31130722060695104,0.5843463896965244,0.41565361030347553,PHO,PHO,True
2020-07-30,2020,NOP,UTA,0.532,0.468,0.544114704875564,0.455885295124436,0.5380573524377821,0.46194264756221803,UTA,NOP,False
2020-07-31,2020,BRK,ORL,0.512,0.488,0.233486463763744,0.7665135362362561,0.372743231881872,0.627256768118128,ORL,ORL,True
2020-07-31,2020,POR,MEM,0.44,0.56,0.658255469799378,0.341744530200622,0.549127734899689,0.45087226510031103,POR,POR,True
2020-07-31,2020,WAS,PHO,0.615,0.385,0.27704378940954,0.72295621059046,0.44602189470477,0.55397810529523,PHO,PHO,True
2020-07-31,2020,MIL,BOS,0.351,0.649,0.480031437169444,0.5199685628305559,0.415515718584722,0.584484281415278,MIL,BOS,False
2020-08-01,2020,DEN,MIA,0.483,0.517,0.644993550683834,0.355006449316166,0.5639967753419171,0.436003224658083,MIA,DEN,False
2020-08-01,2020,OKC,UTA,0.547,0.453,0.507896633575515,0.49210336642448504,0.5274483167877575,0.4725516832122425,OKC,OKC,True
2020-08-01,2020,LAC,NOP,0.283,0.717,0.621547401114114,0.378452598885886,0.45227370055705696,0.547726299442943,LAC,NOP,False
2020-08-01,2020,IND,PHI,0.543,0.457,0.224077278917954,0.775922721082046,0.38353863945897704,0.616461360541023,IND,PHI,False
2020-08-02,2020,BRK,WAS,0.359,0.641,0.516581478064421,0.483418521935579,0.4377907390322105,0.5622092609677896,BRK,WAS,False
2020-08-02,2020,BOS,POR,0.331,0.669,0.666205704472231,0.33379429552776896,0.49860285223611556,0.5013971477638846,BOS,POR,False
2020-08-02,2020,MEM,SAS,0.543,0.457,0.476068412090248,0.5239315879097519,0.509534206045124,0.490465793954876,SAS,MEM,False
2020-08-02,2020,ORL,SAC,0.469,0.531,0.543533805806517,0.456466194193483,0.5062669029032585,0.4937330970967415,ORL,ORL,True
2020-08-03,2020,MIA,TOR,0.59,0.41,0.339986996198491,0.6600130038015091,0.4649934980992455,0.5350065019007545,TOR,TOR,True
2020-08-03,2020,OKC,DEN,0.543,0.457,0.515991684465778,0.48400831553422197,0.529495842232889,0.47050415776711096,DEN,OKC,False
2020-08-03,2020,WAS,IND,0.728,0.272,0.204058564350055,0.795941435649945,0.4660292821750275,0.5339707178249725,IND,IND,True
2020-08-03,2020,NOP,MEM,0.384,0.616,0.775521949038825,0.224478050961175,0.5797609745194126,0.4202390254805875,NOP,NOP,True
2020-08-04,2020,MIL,BRK,0.178,0.822,0.969564343745838,0.030435656254162002,0.573782171872919,0.426217828127081,BRK,MIL,False
2020-08-04,2020,SAC,DAL,0.693,0.307,0.346581409630889,0.653418590369111,0.5197907048154444,0.48020929518455546,DAL,SAC,False
2020-08-04,2020,LAC,PHO,0.256,0.744,0.776238183635212,0.22376181636478798,0.516119091817606,0.483880908182394,PHO,LAC,False
2020-08-04,2020,IND,ORL,0.428,0.572,0.442789634349574,0.5572103656504259,0.435394817174787,0.564605182825213,IND,ORL,False
2020-08-04,2020,MIA,BOS,0.574,0.426,0.250069091931638,0.749930908068362,0.412034545965819,0.587965454034181,MIA,BOS,False
2020-08-05,2020,UTA,MEM,0.323,0.677,0.691326276137596,0.308673723862404,0.507163138068798,0.492836861931202,UTA,UTA,True
2020-08-05,2020,WAS,PHI,0.739,0.261,0.110534028400247,0.889465971599753,0.42476701420012347,0.5752329857998766,PHI,PHI,True
2020-08-05,2020,SAS,DEN,0.616,0.384,0.301523459159407,0.6984765408405931,0.4587617295797035,0.5412382704202965,DEN,DEN,True
2020-08-05,2020,LAL,OKC,0.331,0.669,0.619919234496283,0.38008076550371706,0.47545961724814145,0.5245403827518585,OKC,OKC,True
2020-08-06,2020,SAC,NOP,0.555,0.445,0.37441907946093,0.62558092053907,0.464709539730465,0.535290460269535,SAC,NOP,False
2020-08-06,2020,MIL,MIA,0.301,0.699,0.806402511073245,0.193597488926755,0.5537012555366225,0.4462987444633775,MIL,MIL,True
2020-08-06,2020,PHO,IND,0.603,0.397,0.521384595275545,0.47861540472445496,0.5621922976377725,0.4378077023622275,PHO,PHO,True
2020-08-06,2020,DAL,LAC,0.541,0.459,0.470462628036097,0.5295373719639029,0.5057313140180485,0.4942686859819515,LAC,DAL,False
2020-08-07,2020,SAS,UTA,0.606,0.394,0.306477173151702,0.693522826848298,0.456238586575851,0.5437614134241491,SAS,UTA,False
2020-08-07,2020,MEM,OKC,0.644,0.356,0.284799257874753,0.715200742125247,0.4643996289373765,0.5356003710626235,MEM,OKC,False
2020-08-07,2020,BRK,SAC,0.481,0.519,0.292699696963805,0.7073003030361951,0.3868498484819025,0.6131501515180975,BRK,SAC,False
2020-08-07,2020,PHI,ORL,0.396,0.604,0.726441520485857,0.273558479514143,0.5612207602429284,0.4387792397570715,PHI,PHI,True
2020-08-08,2020,POR,LAC,0.701,0.299,0.364691265531089,0.635308734468911,0.5328456327655444,0.46715436723445547,LAC,POR,False
2020-08-08,2020,DEN,UTA,0.496,0.504,0.57850875686269,0.42149124313731,0.537254378431345,0.462745621568655,DEN,DEN,True
2020-08-08,2020,IND,LAL,0.657,0.343,0.371178501275644,0.628821498724356,0.5140892506378221,0.48591074936217804,IND,IND,True
2020-08-08,2020,MIA,PHO,0.365,0.635,0.387703831619123,0.612296168380877,0.3763519158095615,0.6236480841904385,PHO,PHO,True
2020-08-09,2020,OKC,WAS,0.271,0.729,0.828414523523296,0.17158547647670397,0.5497072617616481,0.450292738238352,OKC,OKC,True
2020-08-09,2020,TOR,MEM,0.294,0.706,0.82768506101055,0.17231493898945005,0.560842530505275,0.439157469494725,TOR,TOR,True
2020-08-09,2020,NOP,SAS,0.514,0.486,0.668618421569752,0.33138157843024796,0.5913092107848761,0.408690789215124,SAS,NOP,False
2020-08-09,2020,BOS,ORL,0.305,0.695,0.851097889291671,0.14890211070832904,0.5780489446458354,0.4219510553541645,BOS,BOS,True
2020-08-09,2020,POR,PHI,0.583,0.417,0.324000396736909,0.675999603263091,0.45350019836845445,0.5464998016315455,POR,PHI,False
2020-08-10,2020,PHO,OKC,0.605,0.395,0.839343946945705,0.16065605305429498,0.7221719734728524,0.2778280265271475,PHO,PHO,True
2020-08-10,2020,UTA,DAL,0.544,0.456,0.658855692192322,0.341144307807678,0.6014278460961611,0.39857215390383904,DAL,UTA,False
2020-08-10,2020,MIL,TOR,0.37,0.63,0.516624080989993,0.483375919010007,0.4433120404949965,0.5566879595050035,TOR,TOR,True
2020-08-11,2020,ORL,BRK,0.488,0.512,0.621721114809789,0.378278885190211,0.5548605574048945,0.4451394425951055,BRK,ORL,False
2020-08-11,2020,SAS,HOU,0.648,0.352,0.40920456283158,0.59079543716842,0.52860228141579,0.47139771858421,SAS,SAS,True
2020-08-11,2020,PHI,PHO,0.396,0.604,0.323806152704604,0.676193847295396,0.359903076352302,0.640096923647698,PHO,PHO,True
2020-08-11,2020,MEM,BOS,0.725,0.275,0.142186550921778,0.857813449078222,0.433593275460889,0.566406724539111,BOS,BOS,True
2020-08-11,2020,DAL,POR,0.353,0.647,0.376819784392863,0.623180215607137,0.3649098921964315,0.6350901078035684,POR,POR,True
2020-08-12,2020,HOU,IND,0.436,0.564,0.741822815432662,0.25817718456733796,0.588911407716331,0.41108859228366895,IND,HOU,False
2020-08-12,2020,PHI,TOR,0.577,0.423,0.258332420809548,0.741667579190452,0.417666210404774,0.582333789595226,TOR,TOR,True
2020-08-13,2020,BOS,WAS,0.178,0.822,0.929076743589515,0.07092325641048502,0.5535383717947575,0.4464616282052425,WAS,BOS,False
2020-08-13,2020,LAL,SAC,0.248,0.752,0.647882692203587,0.35211730779641304,0.4479413461017935,0.5520586538982065,SAC,SAC,True
2020-08-13,2020,MEM,MIL,0.832,0.168,0.266429954766601,0.7335700452333991,0.5492149773833005,0.45078502261669956,MEM,MEM,True
2020-08-13,2020,PHO,DAL,0.663,0.337,0.478810397031706,0.521189602968294,0.5709051985158531,0.429094801484147,PHO,PHO,True
2020-08-13,2020,UTA,SAS,0.398,0.602,0.386477890229579,0.613522109770421,0.3922389451147895,0.6077610548852105,UTA,SAS,False
2020-08-14,2020,TOR,DEN,0.586,0.414,0.576527921543206,0.423472078456794,0.581263960771603,0.418736039228397,TOR,TOR,True
2020-08-14,2020,IND,MIA,0.542,0.458,0.394071313247494,0.605928686752506,0.468035656623747,0.531964343376253,IND,MIA,False
2020-08-14,2020,LAC,OKC,0.331,0.669,0.797537529305059,0.20246247069494105,0.5642687646525295,0.43573123534747055,LAC,LAC,True
2020-08-15,2020,POR,MEM,0.45,0.55,0.731499467553026,0.268500532446974,0.590749733776513,0.40925026622348704,POR,POR,True
2020-08-17,2020,DEN,UTA,0.491,0.509,0.610136049017948,0.38986395098205195,0.550568024508974,0.449431975491026,DEN,DEN,True
2020-08-17,2020,TOR,BRK,0.491,0.509,0.882116958333081,0.11788304166691899,0.6865584791665404,0.3134415208334595,TOR,TOR,True
2020-08-17,2020,BOS,PHI,0.51,0.49,0.586419818613094,0.413580181386906,0.548209909306547,0.451790090693453,BOS,BOS,True
2020-08-18,2020,MIL,ORL,0.491,0.509,0.879079847240763,0.12092015275923695,0.6850399236203815,0.3149600763796185,ORL,MIL,False
2020-08-18,2020,IND,MIA,0.51,0.49,0.46756682088344,0.53243317911656,0.48878341044172,0.51121658955828,MIA,MIA,True
2020-08-18,2020,HOU,OKC,0.51,0.49,0.68822886004567,0.31177113995433003,0.599114430022835,0.400885569977165,HOU,HOU,True
2020-08-19,2020,TOR,BRK,0.309,0.691,0.876241186668192,0.12375881333180805,0.592620593334096,0.407379406665904,TOR,TOR,True
2020-08-19,2020,DEN,UTA,0.511,0.489,0.642187937971377,0.35781206202862303,0.5765939689856885,0.4234060310143115,UTA,DEN,False
2020-08-19,2020,BOS,PHI,0.403,0.597,0.532653530009523,0.467346469990477,0.4678267650047615,0.5321732349952385,BOS,PHI,False
2020-08-20,2020,IND,MIA,0.541,0.459,0.409513911017243,0.590486088982757,0.4752569555086215,0.5247430444913785,MIA,MIA,True
2020-08-20,2020,HOU,OKC,0.442,0.558,0.667429457723671,0.332570542276329,0.5547147288618355,0.4452852711381645,HOU,HOU,True
2020-08-20,2020,MIL,ORL,0.23,0.77,0.781060789586441,0.21893921041355902,0.5055303947932205,0.4944696052067795,MIL,MIL,True
2020-08-21,2020,BRK,TOR,0.705,0.295,0.10817093892011,0.89182906107989,0.40658546946005497,0.593414530539945,TOR,TOR,True
2020-08-21,2020,UTA,DEN,0.478,0.522,0.421194251295822,0.578805748704178,0.449597125647911,0.550402874352089,UTA,DEN,False
2020-08-21,2020,PHI,BOS,0.611,0.389,0.420527760404059,0.5794722395959411,0.5157638802020295,0.48423611979797054,BOS,PHI,False
2020-08-22,2020,ORL,MIL,0.772,0.228,0.217847431067366,0.782152568932634,0.49492371553368303,0.505076284466317,MIL,MIL,True
2020-08-22,2020,MIA,IND,0.452,0.548,0.615704211791001,0.384295788208999,0.5338521058955005,0.4661478941044995,MIA,MIA,True
2020-08-22,2020,OKC,HOU,0.563,0.437,0.332746585878025,0.667253414121975,0.44787329293901246,0.5521267070609875,OKC,HOU,False
2020-08-23,2020,PHI,BOS,0.598,0.402,0.414036700165066,0.585963299834934,0.506018350082533,0.493981649917467,BOS,PHI,False
2020-08-23,2020,DAL,LAC,0.571,0.429,0.308134701969863,0.691865298030137,0.4395673509849315,0.5604326490150685,DAL,LAC,False
2020-08-23,2020,BRK,TOR,0.701,0.299,0.110932587622737,0.889067412377263,0.4059662938113685,0.5940337061886315,TOR,TOR,True
2020-08-24,2020,ORL,MIL,0.776,0.224,0.255285831980324,0.744714168019676,0.515642915990162,0.484357084009838,MIL,ORL,False
2020-08-24,2020,OKC,HOU,0.554,0.446,0.334297822255746,0.665702177744254,0.444148911127873,0.555851088872127,OKC,HOU,False
2020-08-24,2020,MIA,IND,0.469,0.531,0.625463165634997,0.37453683436500296,0.5472315828174985,0.4527684171825015,MIA,MIA,True
2020-08-25,2020,DEN,UTA,0.523,0.477,0.494787245669,0.505212754331,0.5088936228345,0.4911063771655,DEN,DEN,True
2020-08-29,2020,MIL,ORL,0.491,0.509,0.741489818000195,0.258510181999805,0.6162449090000974,0.3837550909999025,MIL,MIL,True
2020-08-29,2020,HOU,OKC,0.51,0.49,0.728359016657871,0.27164098334212905,0.6191795083289355,0.3808204916710645,HOU,HOU,True
2020-08-30,2020,TOR,BOS,0.491,0.509,0.475008896793768,0.524991103206232,0.483004448396884,0.5169955516031159,BOS,BOS,True
2020-08-30,2020,DAL,LAC,0.51,0.49,0.171525124034691,0.828474875965309,0.3407625620173455,0.6592374379826544,LAC,LAC,True
2020-08-31,2020,MIL,MIA,0.491,0.509,0.544156071000055,0.45584392899994497,0.5175780355000275,0.4824219644999725,MIA,MIL,False
2020-09-01,2020,TOR,BOS,0.491,0.509,0.412905420073228,0.5870945799267719,0.45195271003661397,0.5480472899633859,BOS,BOS,True
2020-09-02,2020,MIL,MIA,0.319,0.681,0.493795427134629,0.506204572865371,0.40639771356731447,0.5936022864326855,MIA,MIA,True
2020-09-03,2020,BOS,TOR,0.482,0.518,0.571878137866897,0.428121862133103,0.5269390689334486,0.4730609310665515,TOR,BOS,False
2020-09-04,2020,MIA,MIL,0.676,0.324,0.525293152291042,0.474706847708958,0.6006465761455211,0.39935342385447903,MIA,MIA,True
2020-09-05,2020,BOS,TOR,0.465,0.535,0.575927955466956,0.42407204453304403,0.520463977733478,0.47953602226652203,TOR,BOS,False
2020-09-06,2020,MIA,MIL,0.648,0.352,0.581156968181261,0.41884303181873905,0.6145784840906305,0.3854215159093695,MIL,MIA,False
2020-09-07,2020,TOR,BOS,0.529,0.471,0.426063826344859,0.5739361736551409,0.4775319131724295,0.5224680868275704,BOS,BOS,True
2020-09-08,2020,MIL,MIA,0.353,0.647,0.379576245602057,0.620423754397943,0.3662881228010285,0.6337118771989715,MIA,MIA,True
2020-09-09,2020,BOS,TOR,0.476,0.524,0.612144143933511,0.387855856066489,0.5440720719667556,0.4559279280332445,TOR,BOS,False
2020-09-10,2020,HOU,LAL,0.59,0.41,0.650152728220587,0.349847271779413,0.6200763641102935,0.37992363588970646,LAL,HOU,False
2020-09-11,2020,LAC,DEN,0.344,0.656,0.657188390150005,0.34281160984999504,0.5005941950750025,0.49940580492499753,DEN,LAC,False
2020-09-13,2020,DEN,LAC,0.65,0.35,0.374183296648974,0.625816703351026,0.5120916483244871,0.487908351675513,DEN,DEN,True
2020-09-15,2020,BOS,MIA,0.419,0.581,0.623586735941711,0.376413264058289,0.5212933679708555,0.4787066320291445,MIA,BOS,False
2020-09-17,2020,BOS,MIA,0.404,0.596,0.600956470818031,0.39904352918196895,0.5024782354090156,0.49752176459098446,MIA,BOS,False
2020-09-20,2020,LAL,DEN,0.4,0.6,0.547583767439584,0.45241623256041597,0.47379188371979203,0.5262081162802079,LAL,DEN,False
2020-09-27,2020,MIA,BOS,0.581,0.419,0.460881178006377,0.5391188219936229,0.5209405890031885,0.4790594109968115,MIA,MIA,True
2017-10-18,2018,WAS,PHI,0.49,0.51,,,,,WAS,NA,False
2017-10-18,2018,WAS,PHI,0.49,0.51,,,,,WAS,NA,False
2017-10-18,2018,DET,CHO,0.51,0.49,,,,,DET,NA,False
2017-10-18,2018,DET,CHO,0.51,0.49,,,,,DET,NA,False
2017-10-18,2018,IND,BRK,0.49,0.51,,,,,IND,NA,False
2017-10-18,2018,IND,BRK,0.49,0.51,,,,,IND,NA,False
2017-10-18,2018,ORL,MIA,0.51,0.49,,,,,ORL,NA,False
2017-10-18,2018,ORL,MIA,0.51,0.49,,,,,ORL,NA,False
2017-10-18,2018,BOS,MIL,0.49,0.51,,,,,MIL,NA,False
2017-10-18,2018,BOS,MIL,0.49,0.51,,,,,MIL,NA,False
2017-10-20,2018,MIL,CLE,0.467,0.533,,,,,CLE,NA,False
2017-10-20,2018,MIL,CLE,0.467,0.533,,,,,CLE,NA,False
2017-10-20,2018,CHO,ATL,0.253,0.747,,,,,CHO,NA,False
2017-10-20,2018,CHO,ATL,0.253,0.747,,,,,CHO,NA,False
2017-10-20,2018,IND,POR,0.621,0.379,,,,,POR,NA,False
2017-10-20,2018,IND,POR,0.621,0.379,,,,,POR,NA,False
2017-10-20,2018,PHI,BOS,0.518,0.482,,,,,BOS,NA,False
2017-10-20,2018,PHI,BOS,0.518,0.482,,,,,BOS,NA,False
2017-10-20,2018,BRK,ORL,0.468,0.532,,,,,BRK,NA,False
2017-10-20,2018,BRK,ORL,0.468,0.532,,,,,BRK,NA,False
2017-10-21,2018,TOR,PHI,0.302,0.698,,,,,TOR,NA,False
2017-10-21,2018,TOR,PHI,0.302,0.698,,,,,TOR,NA,False
2017-10-22,2018,BRK,ATL,0.374,0.626,,,,,BRK,NA,False
2017-10-22,2018,BRK,ATL,0.374,0.626,,,,,BRK,NA,False
2017-10-22,2018,OKC,MIN,0.363,0.637,,,,,MIN,NA,False
2017-10-22,2018,OKC,MIN,0.363,0.637,,,,,MIN,NA,False
2017-10-23,2018,DET,PHI,0.359,0.641,,,,,PHI,NA,False
2017-10-23,2018,DET,PHI,0.359,0.641,,,,,PHI,NA,False
2017-10-23,2018,MIA,ATL,0.216,0.784,,,,,MIA,NA,False
2017-10-23,2018,MIA,ATL,0.216,0.784,,,,,MIA,NA,False
2017-10-24,2018,CLE,CHI,0.123,0.877,,,,,CLE,NA,False
2017-10-24,2018,CLE,CHI,0.123,0.877,,,,,CLE,NA,False
2017-10-24,2018,ORL,BRK,0.291,0.709,,,,,ORL,NA,False
2017-10-24,2018,ORL,BRK,0.291,0.709,,,,,ORL,NA,False
2017-10-24,2018,BOS,NYK,0.129,0.871,,,,,BOS,NA,False
2017-10-24,2018,BOS,NYK,0.129,0.871,,,,,BOS,NA,False
2017-10-25,2018,CHO,DEN,0.439,0.561,,,,,CHO,NA,False
2017-10-25,2018,CHO,DEN,0.439,0.561,,,,,CHO,NA,False
2017-10-25,2018,DET,MIN,0.465,0.535,,,,,DET,NA,False
2017-10-25,2018,DET,MIN,0.465,0.535,,,,,DET,NA,False
2017-10-25,2018,PHI,HOU,0.594,0.406,,,,,HOU,NA,False
2017-10-25,2018,PHI,HOU,0.594,0.406,,,,,HOU,NA,False
2017-10-25,2018,BRK,CLE,0.643,0.357,,,,,BRK,NA,False
2017-10-25,2018,BRK,CLE,0.643,0.357,,,,,BRK,NA,False
2017-10-27,2018,CHO,HOU,0.538,0.462,,,,,HOU,NA,False
2017-10-27,2018,CHO,HOU,0.538,0.462,,,,,HOU,NA,False
2017-10-27,2018,ORL,SAS,0.617,0.383,,,,,ORL,NA,False
2017-10-27,2018,ORL,SAS,0.617,0.383,,,,,ORL,NA,False
2017-10-27,2018,ATL,DEN,0.631,0.369,,,,,DEN,NA,False
2017-10-27,2018,ATL,DEN,0.631,0.369,,,,,DEN,NA,False
2017-10-27,2018,NYK,BRK,0.421,0.579,,,,,NYK,NA,False
2017-10-27,2018,NYK,BRK,0.421,0.579,,,,,NYK,NA,False
2017-10-28,2018,NOP,CLE,0.506,0.494,,,,,NOP,NA,False
2017-10-28,2018,NOP,CLE,0.506,0.494,,,,,NOP,NA,False
2017-10-29,2018,ATL,MIL,0.674,0.326,,,,,MIL,NA,False
2017-10-29,2018,ATL,MIL,0.674,0.326,,,,,MIL,NA,False
2017-10-29,2018,IND,SAS,0.591,0.409,,,,,IND,NA,False
2017-10-29,2018,IND,SAS,0.591,0.409,,,,,IND,NA,False
2017-10-29,2018,BRK,DEN,0.551,0.449,,,,,DEN,NA,False
2017-10-29,2018,BRK,DEN,0.551,0.449,,,,,DEN,NA,False
2017-10-29,2018,CHO,ORL,0.389,0.611,,,,,CHO,NA,False
2017-10-29,2018,CHO,ORL,0.389,0.611,,,,,CHO,NA,False
2017-10-29,2018,SAC,WAS,0.621,0.379,,,,,WAS,NA,False
2017-10-29,2018,SAC,WAS,0.621,0.379,,,,,WAS,NA,False
2017-10-29,2018,CLE,NYK,0.246,0.754,,,,,NYK,NA,False
2017-10-29,2018,CLE,NYK,0.246,0.754,,,,,NYK,NA,False
2017-10-30,2018,BOS,SAS,0.337,0.663,,,,,BOS,NA,False
2017-10-30,2018,BOS,SAS,0.337,0.663,,,,,BOS,NA,False
2017-10-30,2018,MIA,MIN,0.499,0.501,,,,,MIN,NA,False
2017-10-30,2018,MIA,MIN,0.499,0.501,,,,,MIN,NA,False
2017-10-30,2018,NYK,DEN,0.523,0.477,,,,,NYK,NA,False
2017-10-30,2018,NYK,DEN,0.523,0.477,,,,,NYK,NA,False
2017-10-31,2018,IND,SAC,0.309,0.691,,,,,IND,NA,False
2017-10-31,2018,IND,SAC,0.309,0.691,,,,,IND,NA,False
2018-10-17,2019,CHO,MIL,0.553,0.447,0.530983981503299,0.46901601849670105,0.5419919907516495,0.4580080092483505,MIL,CHO,False
2018-10-17,2019,DET,BRK,0.319,0.681,0.688780615802119,0.311219384197881,0.5038903079010595,0.4961096920989405,DET,DET,True
2018-10-17,2019,IND,MEM,0.254,0.746,0.743293997235682,0.256706002764318,0.498646998617841,0.501353001382159,IND,MEM,False
2018-10-17,2019,ORL,MIA,0.563,0.437,0.52028898530632,0.47971101469368005,0.54164449265316,0.45835550734684005,ORL,ORL,True
2018-10-17,2019,NYK,ATL,0.363,0.637,0.571413051673314,0.428586948326686,0.467206525836657,0.532793474163343,NYK,ATL,False
2018-10-17,2019,TOR,CLE,0.179,0.821,0.885089573354498,0.114910426645502,0.532044786677249,0.467955213322751,TOR,TOR,True
